snapshot,online_gfm_strength,online_gfl_exposure
274.0,11362.0,840.0
275.0,11362.0,789.0
276.0,11362.0,746.0
277.0,11362.0,714.0
278.0,11362.0,717.0
279.0,11362.0,742.0
280.0,11362.0,742.0
281.0,11362.0,736.0
282.0,11362.0,685.0
283.0,11362.0,822.0
284.0,11362.0,799.0
285.0,11362.0,536.0
286.0,11362.0,773.0
287.0,11362.0,688.0
288.0,11362.0,648.0
289.0,11362.0,638.0
290.0,11362.0,748.0
291.0,11362.0,547.0
292.0,11362.0,586.0
293.0,11362.0,789.0
294.0,11362.0,750.0
295.0,11362.0,611.0
296.0,11362.0,758.0
297.0,11362.0,702.0
298.0,11362.0,777.0
299.0,11362.0,778.0
300.0,11362.0,688.0
301.0,11362.0,807.0
302.0,11362.0,731.0
303.0,11362.0,805.0
304.0,11362.0,714.0
305.0,11362.0,784.0
306.0,11362.0,748.0
307.0,11362.0,859.0
308.0,11362.0,835.0
309.0,11362.0,754.0
310.0,11362.0,828.0
311.0,11362.0,787.0
312.0,11361.0,743.0
313.0,11362.0,777.0
314.0,11361.0,423.0
315.0,11362.0,587.0
316.0,11361.0,640.0
317.0,11361.0,602.0
318.0,11362.0,662.0
319.0,11362.0,710.0
320.0,11361.0,791.0
321.0,11362.0,705.0
322.0,11361.0,701.0
323.0,11361.0,842.0
324.0,11361.0,798.0
325.0,11362.0,779.0
326.0,11362.0,762.0
327.0,11361.0,767.0
328.0,11362.0,711.0
329.0,11361.0,589.0
330.0,11361.0,793.0
331.0,11361.0,792.0
332.0,11362.0,812.0
333.0,11361.0,705.0
334.0,11362.0,449.0
335.0,11350.0,620.0
336.0,11327.0,679.0
