snapshot,online_gfm_strength,online_gfl_exposure
267.0,11321.773161228251,423.3386145853576
268.0,11321.773161228251,542.8994706283835
269.0,11321.773161228251,515.4183613573152
270.0,11321.773161228251,577.0531241105748
271.0,11321.773161228251,607.2952796555969
272.0,11321.773161228251,565.3980046827021
273.0,11321.773161228251,654.8954650900705
274.0,11321.773161228251,693.9799235903149
275.0,11321.773161228251,679.2317520849842
276.0,11321.773161228251,653.7296270338136
277.0,11321.773161228251,588.2705518904754
278.0,11321.773161228251,607.1731957104394
279.0,11321.773161228251,626.1805774102368
280.0,11327.800499562814,628.998068381124
281.0,11327.800499562814,634.2737661585587
282.0,11327.800499562814,692.8633190429107
283.0,11327.800499562814,753.1755348105831
284.0,11327.800499562814,622.7070358317897
285.0,11327.800499562814,588.4496219358466
286.0,11327.800499562814,595.8105399763293
287.0,11327.800499562814,589.8323986597812
288.0,11327.800499562814,548.8309332137001
289.0,11327.800499562814,556.6984215429092
290.0,11327.800499562814,515.5690448156793
291.0,11327.800499562814,510.79889254740124
292.0,11327.800499562814,530.5701238340234
293.0,11327.800499562814,542.6955706756575
294.0,11327.800499562814,508.93904386532824
295.0,11327.800499562814,576.5042557391685
296.0,11327.800499562814,627.6898030674245
297.0,11328.063459434892,657.9458505986152
298.0,11328.063459434892,706.7575690953211
299.0,11328.063459434892,663.9458505986152
300.0,11328.063459434892,666.1918970527752
301.0,11328.063459434892,607.7341135709221
302.0,11328.70405726197,631.6677776107465
303.0,11328.70405726197,657.5944342608798
304.0,11328.70405726197,594.2541536046482
305.0,11328.70405726197,617.0951380616292
306.0,11328.70405726197,706.3670849516315
307.0,11331.98061271221,787.1241914232438
308.0,11331.98061271221,661.3690054582843
309.0,11331.98061271221,552.0081536116787
310.0,11331.98061271221,516.6885739417265
311.0,11331.98061271221,624.0981535875632
312.0,11331.98061271221,505.97669284746223
313.0,11331.98061271221,490.9884628438802
314.0,11331.98061271221,476.80048946075357
315.0,11331.98061271221,503.25773407896946
316.0,11331.98061271221,518.0144722939297
317.0,11331.98061271221,552.8718767015729
318.0,11331.98061271221,578.7413931224015
319.0,11331.98061271221,622.575838129588
320.0,11331.98061271221,628.282008833091
321.0,11331.98061271221,639.0575469516607
322.0,11331.98061271221,640.6415384986682
323.0,11331.98061271221,699.9490705039715
324.0,11331.98061271221,651.7790738231852
325.0,11331.98061271221,633.282008833091
326.0,11331.98061271221,628.282008833091
327.0,11331.98061271221,628.282008833091
328.0,11331.98061271221,629.8135718702766
329.0,11331.98061271221,620.4763119914527
330.0,11331.98061271221,681.4901142153718
331.0,11331.98061271221,792.2881465773697
332.0,11331.98061271221,672.4555248085773
333.0,11331.98061271221,631.1558556839576
334.0,11330.056542138758,564.281730687456
335.0,11329.818452636653,587.3164276005907
336.0,11322.987584704613,534.1889692688998
